Date,Component,Type,Event,Event ID
2025-02-11 04:12:12,sfp_portscan_tcp,STATUS,Spawning thread to check port: 513 on 18.235.237.96,529
2025-02-11 04:12:12,sfp_portscan_tcp,STATUS,Spawning thread to check port: 8888 on 18.235.237.96,530
2025-02-11 04:12:12,sfp_portscan_tcp,STATUS,Spawning thread to check port: 123 on 18.235.237.96,531
2025-02-11 04:12:12,sfp_portscan_tcp,STATUS,Spawning thread to check port: 53 on 18.235.237.96,532
2025-02-11 04:12:13,sfp_leakix,ERROR,Failed to retrieve content from LeakIX,533
2025-02-11 04:12:13,sfp_leakix,DEBUG,No information found for host 18.235.237.96,534
2025-02-11 04:12:13,sfp_hybrid_analysis,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",535
2025-02-11 04:12:13,sflib,STATUS,"Fetching (POST): https://www.hybrid-analysis.com/api/v2/search/terms (proxy=None, user-agent=Falcon Sandbox, timeout=15, cookies=None)",536
2025-02-11 04:12:16,sflib,ERROR,Failed to connect to http://multiproxy.org/txt_all/proxy.txt,537
2025-02-11 04:12:16,sfp_multiproxy,ERROR,Unexpected HTTP response code None from multiproxy.org.,538
2025-02-11 04:12:16,sfp_phishstats,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",539
2025-02-11 04:12:16,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.96%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",540
2025-02-11 04:12:17,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.96%29&_size=1 (2 bytes in 1.0993516445159912s),541
2025-02-11 04:12:17,sfp_isc,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",542
2025-02-11 04:12:17,sflib,STATUS,"Fetching (GET): https://isc.sans.edu/api/ip/18.235.237.96 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",543
2025-02-11 04:12:18,sflib,STATUS,Fetched https://isc.sans.edu/api/ip/18.235.237.96 (571 bytes in 1.3275628089904785s),544
2025-02-11 04:12:18,sfp_pulsedive,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",545
2025-02-11 04:12:18,sfp_pulsedive,ERROR,You enabled sfp_pulsedive but did not set an API key!,546
2025-02-11 04:12:18,sfp_ripe,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",547
2025-02-11 04:12:18,sflib,STATUS,"Fetching (GET): https://stat.ripe.net/data/network-info/data.json?resource=18.235.237.96 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",548
2025-02-11 04:12:20,sflib,STATUS,Fetched https://stat.ripe.net/data/network-info/data.json?resource=18.235.237.96 (511 bytes in 1.839627981185913s),549
2025-02-11 04:12:20,sflib,STATUS,"Fetching (GET): https://stat.ripe.net/data/whois/data.json?resource=18.232.0.0/14 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",550
2025-02-11 04:12:22,sflib,STATUS,Fetched https://stat.ripe.net/data/whois/data.json?resource=18.232.0.0/14 (21289 bytes in 2.354205846786499s),551
2025-02-11 04:12:22,sfp_ripe,STATUS,Netblock found: 18.232.0.0/14 (14618),552
2025-02-11 04:12:22,sfp_ripe,DEBUG,"Found owner info: {'Organization': ['American Registry for Internet Numbers (ARIN)', 'Amazon Technologies Inc. (AT-88-Z)'], 'OrgAbuseHandle': ['AEA8-ARIN', 'ARIN-HOSTMASTER'], 'OrgAbuseName': ['Amazon EC2 Abuse', 'Registration Services Department'], 'OrgAbusePhone': ['+1-206-555-0000', '+1-703-227-0660'], 'OrgAbuseEmail': ['trustandsafety@support.aws.com', 'hostmaster@arin.net'], 'OrgAbuseRef': ['https://rdap.arin.net/registry/entity/AEA8-ARIN', 'https://rdap.arin.net/registry/entity/ARIN-HOSTMASTER'], 'OrgNOCHandle': ['AANO1-ARIN', 'ARINN-ARIN'], 'OrgNOCName': ['Amazon AWS Network Operations', 'ARIN NOC'], 'OrgNOCPhone': ['+1-206-555-0000', '+1-703-227-9840'], 'OrgNOCEmail': ['amzn-noc-contact@amazon.com', 'noc@arin.net'], 'OrgNOCRef': ['https://rdap.arin.net/registry/entity/AANO1-ARIN', 'https://rdap.arin.net/registry/entity/ARINN-ARIN'], 'OrgName': ['Amazon Technologies Inc.', 'American Registry for Internet Numbers'], 'OrgId': ['AT-88-Z', 'ARIN'], 'OrgRoutingHandle': ['ARMP-ARIN', 'IPROU3-ARIN'], 'OrgRoutingName': ['AWS RPKI Management POC', 'IP Routing'], 'OrgRoutingPhone': ['+1-206-555-0000', '+1-206-555-0000'], 'OrgRoutingEmail': ['aws-rpki-routing-poc@amazon.com', 'aws-routing-poc@amazon.com'], 'OrgRoutingRef': ['https://rdap.arin.net/registry/entity/ARMP-ARIN', 'https://rdap.arin.net/registry/entity/IPROU3-ARIN'], 'OrgTechHandle': ['ANO24-ARIN', 'ARIN-HOSTMASTER'], 'OrgTechName': ['Amazon EC2 Network Operations', 'Registration Services Department'], 'OrgTechPhone': ['+1-206-555-0000', '+1-703-227-0660'], 'OrgTechEmail': ['amzn-noc-contact@amazon.com', 'hostmaster@arin.net'], 'OrgTechRef': ['https://rdap.arin.net/registry/entity/ANO24-ARIN', 'https://rdap.arin.net/registry/entity/ARIN-HOSTMASTER']}",553
2025-02-11 04:12:22,sfp_ipregistry,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",554
2025-02-11 04:12:22,sfp_ipregistry,ERROR,You enabled sfp_ipregistry but did not set an API key!,555
2025-02-11 04:12:22,sfp_riskiq,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",556
2025-02-11 04:12:22,sfp_riskiq,ERROR,You enabled sfp_riskiq but did not set an credentials!,557
2025-02-11 04:12:22,sfp_securitytrails,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",558
2025-02-11 04:12:22,sfp_securitytrails,ERROR,You enabled sfp_securitytrails but did not set an API uid/secret!,559
2025-02-11 04:12:22,sfp_shodan,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",560
2025-02-11 04:12:22,sfp_shodan,ERROR,You enabled sfp_shodan but did not set an API key!,561
2025-02-11 04:12:22,sfp_seon,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",562
2025-02-11 04:12:22,sfp_seon,ERROR,You enabled sfp_seon but did not set an API key!,563
2025-02-11 04:12:22,sfp_botscout,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",564
2025-02-11 04:12:22,sfp_botscout,STATUS,You enabled sfp_botscout but did not set an API key! Queries will be limited to 100 per day.,565
2025-02-11 04:12:22,sflib,STATUS,"Fetching (GET): https://botscout.com/test/?ip=18.235.237.96&key= (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",566
2025-02-11 04:12:22,sfp__stor_db,DEBUG,Storing an event: NETBLOCK_MEMBER,567
2025-02-11 04:12:23,sflib,STATUS,Fetched https://botscout.com/test/?ip=18.235.237.96&key= (0 bytes in 0.7957644462585449s),568
2025-02-11 04:12:23,sfp_botscout,ERROR,No response from BotScout.,569
2025-02-11 04:12:23,sfp_sorbs,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",570
2025-02-11 04:12:23,sfp_sorbs,DEBUG,Checking SORBS blacklist: 96.237.235.18.dnsbl.sorbs.net,571
2025-02-11 04:12:24,sfp_spamcop,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",572
2025-02-11 04:12:24,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 96.237.235.18.bl.spamcop.net,573
2025-02-11 04:12:24,sfp_spamhaus,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",574
2025-02-11 04:12:24,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 96.237.235.18.zen.spamhaus.org,575
2025-02-11 04:12:24,sfp_spur,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",576
2025-02-11 04:12:24,sfp_spur,ERROR,You enabled sfp_spur but did not set an API key!,577
2025-02-11 04:12:24,sfp_spyonweb,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",578
2025-02-11 04:12:24,sfp_spyonweb,ERROR,You enabled sfp_spyonweb but did not set an API key!,579
2025-02-11 04:12:24,sfp_spyse,ERROR,You enabled sfp_spyse but did not set an API key!,580
2025-02-11 04:12:24,sfp_sslcert,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",581
2025-02-11 04:12:24,sfp_sslcert,DEBUG,Testing SSL for: 18.235.237.96:443,582
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,TCP port 18.235.237.96:80 found to be OPEN.,583
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5631 on 18.235.237.96,584
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 636 on 18.235.237.96,585
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 993 on 18.235.237.96,586
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 137 on 18.235.237.96,587
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5901 on 18.235.237.96,588
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 443 on 18.235.237.96,589
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 3306 on 18.235.237.96,590
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5902 on 18.235.237.96,591
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 25 on 18.235.237.96,592
2025-02-11 04:12:28,sfp_portscan_tcp,STATUS,Spawning thread to check port: 8080 on 18.235.237.96,593
2025-02-11 04:12:28,sfp__stor_db,DEBUG,Storing an event: TCP_PORT_OPEN,594
2025-02-11 04:12:33,sflib,ERROR,Failed to connect to https://www.hybrid-analysis.com/api/v2/search/terms,595
2025-02-11 04:12:34,sfp_sslcert,STATUS,Unable to SSL-connect to 18.235.237.96 (timed out),596
2025-02-11 04:12:34,sfp_talosintel,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",597
2025-02-11 04:12:34,sfp_talosintel,DEBUG,Checking maliciousness of 18.235.237.96 (IP_ADDRESS) with Talos Intelligence,598
2025-02-11 04:12:34,sflib,STATUS,"Fetching (GET): https://snort.org/downloads/ip-block-list (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",599
2025-02-11 04:12:34,sfp_hybrid_analysis,ERROR,Failed to retrieve content from Hybrid Analysis: Unexpected response status None,600
2025-02-11 04:12:34,sfp_hybrid_analysis,DEBUG,No information found for18.235.237.96,601
2025-02-11 04:12:34,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",602
2025-02-11 04:12:34,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.97%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",603
2025-02-11 04:12:35,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.97%29&_size=1 (2 bytes in 0.4988703727722168s),604
2025-02-11 04:12:35,sfp_isc,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",605
2025-02-11 04:12:35,sflib,STATUS,"Fetching (GET): https://isc.sans.edu/api/ip/18.235.237.97 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",606
2025-02-11 04:12:37,sflib,STATUS,Fetched https://isc.sans.edu/api/ip/18.235.237.97 (571 bytes in 2.4578938484191895s),607
2025-02-11 04:12:37,sfp_ripe,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",608
2025-02-11 04:12:37,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",609
2025-02-11 04:12:37,sfp_sorbs,DEBUG,Checking SORBS blacklist: 97.237.235.18.dnsbl.sorbs.net,610
2025-02-11 04:12:37,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",611
2025-02-11 04:12:37,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 97.237.235.18.bl.spamcop.net,612
2025-02-11 04:12:37,sfp__stor_db,DEBUG,Storing an event: BGP_AS_MEMBER,613
2025-02-11 04:12:37,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",614
2025-02-11 04:12:37,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 97.237.235.18.zen.spamhaus.org,615
2025-02-11 04:12:37,sfp_surbl,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",616
2025-02-11 04:12:37,sfp_surbl,DEBUG,Checking SURBL blacklist: 96.237.235.18.multi.surbl.org,617
2025-02-11 04:12:38,sfp_threatcrowd,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",618
2025-02-11 04:12:38,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.96 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",619
2025-02-11 04:12:40,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.96,620
2025-02-11 04:12:40,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.96,621
2025-02-11 04:12:40,sfp_threatfox,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",622
2025-02-11 04:12:40,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",623
2025-02-11 04:12:40,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.7529692649841309s),624
2025-02-11 04:12:41,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.96,625
2025-02-11 04:12:41,sfp_threatminer,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",626
2025-02-11 04:12:41,sflib,STATUS,"Fetching (GET): https://api.threatminer.org/v2/host.php?q=18.235.237.96&rt=2 (proxy=None, user-agent=SpiderFoot, timeout=10, cookies=None)",627
2025-02-11 04:12:43,sflib,STATUS,Fetched https://api.threatminer.org/v2/host.php?q=18.235.237.96&rt=2 (0 bytes in 1.8651869297027588s),628
2025-02-11 04:12:43,sfp_threatminer,STATUS,No ThreatMiner info found for 18.235.237.96,629
2025-02-11 04:12:43,sfp_threatminer,STATUS,No Passive DNS info for 18.235.237.96,630
2025-02-11 04:12:43,sfp_tool_nbtscan,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",631
2025-02-11 04:12:43,sfp_tool_nbtscan,ERROR,You enabled sfp_tool_nbtscan but did not set a path to the tool!,632
2025-02-11 04:12:43,sfp_tool_nmap,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",633
2025-02-11 04:12:43,sfp_tool_nmap,ERROR,You enabled sfp_tool_nmap but did not set a path to the tool!,634
2025-02-11 04:12:43,sfp_tool_nuclei,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",635
2025-02-11 04:12:43,sfp_tool_nuclei,ERROR,You enabled sfp_tool_nuclei but did not set a path to the tool and/or templates!,636
2025-02-11 04:12:43,sfp_tool_onesixtyone,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",637
2025-02-11 04:12:43,sfp_tool_onesixtyone,ERROR,You enabled sfp_tool_onesixtyone but did not set a path to the tool!,638
2025-02-11 04:12:43,sfp_tool_testsslsh,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",639
2025-02-11 04:12:43,sfp_tool_testsslsh,ERROR,You enabled sfp_tool_testsslsh but did not set a path to the tool!,640
2025-02-11 04:12:43,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",641
2025-02-11 04:12:43,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.97 (AFFILIATE_IPADDR) with VXVault.net,642
2025-02-11 04:12:43,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",643
2025-02-11 04:12:43,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",644
2025-02-11 04:12:43,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 97.237.235.18.dnsbl-1.uceprotect.net,645
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 1521 on 18.235.237.96,646
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5432 on 18.235.237.96,647
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 995 on 18.235.237.96,648
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 3389 on 18.235.237.96,649
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 88 on 18.235.237.96,650
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5900 on 18.235.237.96,651
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 515 on 18.235.237.96,652
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 22 on 18.235.237.96,653
2025-02-11 04:12:43,sfp_portscan_tcp,STATUS,Spawning thread to check port: 111 on 18.235.237.96,654
2025-02-11 04:12:49,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 97.237.235.18.dnsbl-2.uceprotect.net,655
2025-02-11 04:12:49,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",656
2025-02-11 04:12:49,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.97 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,657
2025-02-11 04:12:49,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.97 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,658
2025-02-11 04:12:49,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.97 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,659
2025-02-11 04:12:49,sfp_bgpview,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",660
2025-02-11 04:12:49,sflib,STATUS,"Fetching (GET): https://api.bgpview.io/prefix/18.232.0.0/14 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",661
2025-02-11 04:12:51,sflib,STATUS,Fetched https://api.bgpview.io/prefix/18.232.0.0/14 (1262 bytes in 1.5867788791656494s),662
2025-02-11 04:12:52,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",663
2025-02-11 04:12:52,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.98 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,664
2025-02-11 04:12:52,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",665
2025-02-11 04:12:52,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.98 (AFFILIATE_IPADDR) with blocklist.de,666
2025-02-11 04:12:52,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",667
2025-02-11 04:12:52,sfp_greensnow,DEBUG,Checking maliciousness of 18.235.237.102 (AFFILIATE_IPADDR) with greensnow.co,668
2025-02-11 04:12:52,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",669
2025-02-11 04:12:52,sfp__stor_db,DEBUG,Storing an event: RAW_RIR_DATA,670
2025-02-11 04:12:52,sfp__stor_db,DEBUG,Storing an event: PHYSICAL_ADDRESS,671
2025-02-11 04:12:52,sfp_dnsresolve,DEBUG,Found host: ec2-18-235-237-98.compute-1.amazonaws.com,672
2025-02-11 04:12:52,sfp_dnsresolve,DEBUG,"Skipping domain, amazonaws.com, already processed.",673
2025-02-11 04:12:52,sfp_dnsresolve,DEBUG,Found host: 18.235.237.98,674
2025-02-11 04:12:52,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",675
2025-02-11 04:12:52,sfp_cinsscore,DEBUG,Checking maliciousness of 18.235.237.102 with cinsscore.com,676
2025-02-11 04:12:52,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",677
2025-02-11 04:12:52,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 102.237.235.18.dnsbl.dronebl.org,678
2025-02-11 04:12:52,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_INTERNET_NAME,679
2025-02-11 04:12:52,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",680
2025-02-11 04:12:52,sfp_cleantalk,DEBUG,Checking maliciousness of 18.235.237.102 with CleanTalk Spam List,681
2025-02-11 04:12:52,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",682
2025-02-11 04:12:52,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.97 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",683
2025-02-11 04:12:53,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.97 (619 bytes in 0.7828996181488037s),684
2025-02-11 04:12:53,sfp_maltiverse,DEBUG,No blacklist information found for IP,685
2025-02-11 04:12:53,sfp_multiproxy,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",686
2025-02-11 04:12:53,sfp_robtex,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",687
2025-02-11 04:12:53,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",688
2025-02-11 04:12:53,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.98%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",689
2025-02-11 04:12:54,sflib,ERROR,Failed to connect to https://snort.org/downloads/ip-block-list,690
2025-02-11 04:12:54,sfp_talosintel,ERROR,Unexpected HTTP response code None from Talos Intelligence.,691
2025-02-11 04:12:54,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",692
2025-02-11 04:12:54,sfp_surbl,DEBUG,Checking SURBL blacklist: 97.237.235.18.multi.surbl.org,693
2025-02-11 04:12:54,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",694
2025-02-11 04:12:54,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.97 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",695
2025-02-11 04:12:55,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.98%29&_size=1 (2 bytes in 1.5479228496551514s),696
2025-02-11 04:12:55,sfp_isc,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",697
2025-02-11 04:12:55,sflib,STATUS,"Fetching (GET): https://isc.sans.edu/api/ip/18.235.237.98 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",698
2025-02-11 04:12:59,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",699
2025-02-11 04:12:59,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.98 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",700
2025-02-11 04:13:00,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.98 (619 bytes in 1.0325989723205566s),701
2025-02-11 04:13:00,sfp_maltiverse,DEBUG,No blacklist information found for IP,702
2025-02-11 04:13:00,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",703
2025-02-11 04:13:00,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.102%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",704
2025-02-11 04:13:00,sflib,ERROR,Failed to connect to https://isc.sans.edu/api/ip/18.235.237.98,705
2025-02-11 04:13:00,sfp_isc,ERROR,Unexpected HTTP response code None from ISC.,706
2025-02-11 04:13:00,sfp_ripe,DEBUG,"Received event, BGP_AS_MEMBER, from sfp_ripe",707
2025-02-11 04:13:00,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",708
2025-02-11 04:13:00,sfp_sorbs,DEBUG,Checking SORBS blacklist: 98.237.235.18.dnsbl.sorbs.net,709
2025-02-11 04:13:00,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.97,710
2025-02-11 04:13:00,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.97,711
2025-02-11 04:13:00,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",712
2025-02-11 04:13:00,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",713
2025-02-11 04:13:01,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.102%29&_size=1 (2 bytes in 0.917912483215332s),714
2025-02-11 04:13:01,sfp_isc,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",715
2025-02-11 04:13:01,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",716
2025-02-11 04:13:01,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 98.237.235.18.bl.spamcop.net,717
2025-02-11 04:13:01,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",718
2025-02-11 04:13:01,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 98.237.235.18.zen.spamhaus.org,719
2025-02-11 04:13:01,sfp_talosintel,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",720
2025-02-11 04:13:01,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",721
